Taxon,Scientific_Name,Endemic,Genus,Species,Subspecies,Class,Order,Family,GBIF_id,POW_Name
Verbascum masguindalii,Verbascum masguindalii (Pau) Benedí & J.M. Monts.,FALSE,Verbascum,masguindalii,,Magnoliopsida,Lamiales,Scrophulariaceae,3737868,Verbascum masguindalii
Verbascum nevadense,Verbascum nevadense Boiss.,TRUE,Verbascum,nevadense,,Magnoliopsida,Lamiales,Scrophulariaceae,3737573,Verbascum nevadense
Verbascum nigrum nigrum,Verbascum nigrum nigrum L.,FALSE,Verbascum,nigrum,nigrum,Magnoliopsida,Lamiales,Scrophulariaceae,7332883,Verbascum nigrum
Verbascum prunellii,Verbascum prunellii V. Rodr. & Valdés Berm.,TRUE,Verbascum,prunellii,,Magnoliopsida,Lamiales,Scrophulariaceae,3736913,Verbascum prunellii
Verbascum pseudocreticum,Verbascum pseudocreticum Benedí & J.M. Monts.,FALSE,Verbascum,pseudocreticum,,Magnoliopsida,Lamiales,Scrophulariaceae,3736880,Verbascum pseudocreticum
Verbascum pulverulentum,Verbascum pulverulentum Vill.,FALSE,Verbascum,pulverulentum,,Magnoliopsida,Lamiales,Scrophulariaceae,3171941,Verbascum pulverulentum
Verbascum rotundifolium haenseleri,Verbascum rotundifolium haenseleri (Boiss.) Murb.,FALSE,Verbascum,rotundifolium,haenseleri,Magnoliopsida,Lamiales,Scrophulariaceae,7846689,Verbascum haenseleri
Verbascum rotundifolium ripacurcicum,Verbascum rotundifolium ripacurcicum O. Bolós & Vigo,TRUE,Verbascum,rotundifolium,ripacurcicum,Magnoliopsida,Lamiales,Scrophulariaceae,6439862,Verbascum rotundifolium
Verbascum simplex,Verbascum simplex Hoffmanns. & Link,FALSE,Verbascum,simplex,,Magnoliopsida,Lamiales,Scrophulariaceae,7332733,Verbascum simplex
Verbascum sinuatum,Verbascum sinuatum L.,FALSE,Verbascum,sinuatum,,Magnoliopsida,Lamiales,Scrophulariaceae,3171946,Verbascum sinuatum
Verbascum thapsus,Verbascum thapsus L.,FALSE,Verbascum,thapsus,,Magnoliopsida,Lamiales,Scrophulariaceae,3171949,Verbascum thapsus
Verbascum virgatum,Verbascum virgatum Stokes,FALSE,Verbascum,virgatum,,Magnoliopsida,Lamiales,Scrophulariaceae,3171954,Verbascum virgatum
Verbena officinalis,Verbena officinalis L.,FALSE,Verbena,officinalis,,Magnoliopsida,Lamiales,Verbenaceae,2925529,Verbena officinalis
Verbena supina,Verbena supina L.,FALSE,Verbena,supina,,Magnoliopsida,Lamiales,Verbenaceae,2925492,Verbena supina
Veronica acinifolia,Veronica acinifolia L.,FALSE,Veronica,acinifolia,,Magnoliopsida,Lamiales,Plantaginaceae,8019690,Veronica acinifolia
Veronica agrestis,Veronica agrestis L.,FALSE,Veronica,agrestis,,Magnoliopsida,Lamiales,Plantaginaceae,3172082,Veronica agrestis
Veronica alpina,Veronica alpina L.,FALSE,Veronica,alpina,,Magnoliopsida,Lamiales,Plantaginaceae,3172050,Veronica alpina
Veronica anagallis-aquatica anagallis-aquatica,Veronica anagallis-aquatica anagallis-aquatica L.,FALSE,Veronica,anagallis-aquatica,anagallis-aquatica,Magnoliopsida,Lamiales,Plantaginaceae,7332575,Veronica anagallis-aquatica
Veronica anagalloides anagalloides,Veronica anagalloides anagalloides Guss.,FALSE,Veronica,anagalloides,anagalloides,Magnoliopsida,Lamiales,Plantaginaceae,7332573,Veronica anagalloides
Veronica aphylla,Veronica aphylla L.,FALSE,Veronica,aphylla,,Magnoliopsida,Lamiales,Plantaginaceae,3734339,Veronica aphylla
Veronica aragonensis,Veronica aragonensis Stroh,TRUE,Veronica,aragonensis,,Magnoliopsida,Lamiales,Plantaginaceae,3734319,Veronica aragonensis
Veronica arvensis,Veronica arvensis L.,FALSE,Veronica,arvensis,,Magnoliopsida,Lamiales,Plantaginaceae,3172048,Veronica arvensis
Veronica beccabunga beccabunga,Veronica beccabunga beccabunga L.,FALSE,Veronica,beccabunga,beccabunga,Magnoliopsida,Lamiales,Plantaginaceae,7332531,Veronica beccabunga
Veronica bellidioides,Veronica bellidioides L.,FALSE,Veronica,bellidioides,,Magnoliopsida,Lamiales,Plantaginaceae,3733851,Veronica bellidioides
Veronica catenata,Veronica catenata Pennell,FALSE,Veronica,catenata,,Magnoliopsida,Lamiales,Plantaginaceae,3172092,Veronica catenata
Veronica chamaedrys chamaedrys,Veronica chamaedrys chamaedrys L.,FALSE,Veronica,chamaedrys,chamaedrys,Magnoliopsida,Lamiales,Plantaginaceae,7332446,Veronica chamaedrys
Veronica chamaepithyoides,Veronica chamaepithyoides Lam.,TRUE,Veronica,chamaepithyoides,,Magnoliopsida,Lamiales,Plantaginaceae,7669879,Veronica chamaepithyoides
Veronica cymbalaria,Veronica cymbalaria Bodard,FALSE,Veronica,cymbalaria,,Magnoliopsida,Lamiales,Plantaginaceae,3172068,Veronica cymbalaria
Veronica dillenii,Veronica dillenii Crantz,FALSE,Veronica,dillenii,,Magnoliopsida,Lamiales,Plantaginaceae,3172053,Veronica dillenii
Veronica fruticans cantabrica,Veronica fruticans cantabrica M. Laínz,TRUE,Veronica,fruticans,cantabrica,Magnoliopsida,Lamiales,Plantaginaceae,8075023,Veronica cantabrica
Veronica fruticans fruticans,Veronica fruticans fruticans Jacq.,FALSE,Veronica,fruticans,fruticans,Magnoliopsida,Lamiales,Plantaginaceae,9034374,Veronica fruticans
Veronica fruticulosa,Veronica fruticulosa L.,FALSE,Veronica,fruticulosa,,Magnoliopsida,Lamiales,Plantaginaceae,3731357,Veronica fruticulosa
Veronica hederifolia,Veronica hederifolia L.,FALSE,Veronica,hederifolia,,Magnoliopsida,Lamiales,Plantaginaceae,3172070,Veronica hederifolia
Veronica mampodrensis,Veronica mampodrensis Losa & P. Monts.,TRUE,Veronica,mampodrensis,,Magnoliopsida,Lamiales,Plantaginaceae,3729547,Veronica mampodrensis
Veronica micrantha,Veronica micrantha Hoffmanns. & Link,TRUE,Veronica,micrantha,,Magnoliopsida,Lamiales,Plantaginaceae,7997882,Veronica micrantha
Veronica montana,Veronica montana L.,FALSE,Veronica,montana,,Magnoliopsida,Lamiales,Plantaginaceae,8328247,Veronica montana
Veronica nevadensis,Veronica nevadensis (Pau) Pau,TRUE,Veronica,nevadensis,,Magnoliopsida,Lamiales,Plantaginaceae,7332058,Veronica nevadensis
Veronica nummularia,Veronica nummularia Gouan,TRUE,Veronica,nummularia,,Magnoliopsida,Lamiales,Plantaginaceae,3728742,Veronica nummularia
Veronica officinalis,Veronica officinalis L.,FALSE,Veronica,officinalis,,Magnoliopsida,Lamiales,Plantaginaceae,3172049,Veronica officinalis
Veronica orsiniana,Veronica orsiniana Ten.,TRUE,Veronica,orsiniana,,Magnoliopsida,Lamiales,Plantaginaceae,7332007,Veronica orsiniana
Veronica panormitana panormitana,Veronica panormitana panormitana Tineo ex Guss.,FALSE,Veronica,panormitana,panormitana,Magnoliopsida,Lamiales,Plantaginaceae,7331985,Veronica panormitana
Veronica polita,Veronica polita Fr.,FALSE,Veronica,polita,,Magnoliopsida,Lamiales,Plantaginaceae,3172074,Veronica polita
Veronica ponae,Veronica ponae Gouan,TRUE,Veronica,ponae,,Magnoliopsida,Lamiales,Plantaginaceae,3727491,Veronica ponae
Veronica praecox,Veronica praecox All.,FALSE,Veronica,praecox,,Magnoliopsida,Lamiales,Plantaginaceae,7331926,Veronica praecox
Veronica scheereri,Veronica scheereri (J.-P. Brandt) Holub,FALSE,Veronica,scheereri,,Magnoliopsida,Lamiales,Plantaginaceae,3726468,Veronica satureiifolia
Veronica scutellata,Veronica scutellata L.,FALSE,Veronica,scutellata,,Magnoliopsida,Lamiales,Plantaginaceae,3172072,Veronica scutellata
Veronica sennenii,Veronica sennenii (Pau) M.M. Mart. Ort. & E. Rico,TRUE,Veronica,sennenii,,Magnoliopsida,Lamiales,Plantaginaceae,3726258,Veronica sennenii
Veronica serpyllifolia serpyllifolia,Veronica serpyllifolia serpyllifolia L.,FALSE,Veronica,serpyllifolia,serpyllifolia,Magnoliopsida,Lamiales,Plantaginaceae,6438577,Veronica serpyllifolia
Veronica sibthorpioides,Veronica sibthorpioides Debeaux,FALSE,Veronica,sibthorpioides,,Magnoliopsida,Lamiales,Plantaginaceae,7390646,Veronica sibthorpioides
Veronica spicata spicata,Veronica spicata spicata L.,FALSE,Veronica,spicata,spicata,Magnoliopsida,Lamiales,Plantaginaceae,6438531,Veronica spicata
Veronica tenuifolia fontqueri,Veronica tenuifolia fontqueri (Pau) M.M. Mart. Ort. & E. Rico,TRUE,Veronica,tenuifolia,fontqueri,Magnoliopsida,Lamiales,Plantaginaceae,3725175,Veronica tenuifolia subsp. fontqueri
Veronica tenuifolia javalambrensis,Veronica tenuifolia javalambrensis (Pau) Molero & J. Pujadas,TRUE,Veronica,tenuifolia,javalambrensis,Magnoliopsida,Lamiales,Plantaginaceae,3725166,Veronica tenuifolia subsp. javalambrensis
Veronica tenuifolia tenuifolia,Veronica tenuifolia tenuifolia Asso,TRUE,Veronica,tenuifolia,tenuifolia,Magnoliopsida,Lamiales,Plantaginaceae,7331662,Veronica tenuifolia
Veronica trichadena,Veronica trichadena Jord. & Fourr.,FALSE,Veronica,trichadena,,Magnoliopsida,Lamiales,Plantaginaceae,7331623,Veronica trichadena
Veronica triloba,Veronica triloba (Opiz) Opiz,FALSE,Veronica,triloba,,Magnoliopsida,Lamiales,Plantaginaceae,3724778,Veronica triloba
Veronica triphyllos,Veronica triphyllos L.,FALSE,Veronica,triphyllos,,Magnoliopsida,Lamiales,Plantaginaceae,3172119,Veronica triphyllos
Veronica urticifolia,Veronica urticifolia Jacq.,FALSE,Veronica,urticifolia,,Magnoliopsida,Lamiales,Plantaginaceae,8242995,Veronica urticifolia
Veronica verna,Veronica verna L.,FALSE,Veronica,verna,,Magnoliopsida,Lamiales,Plantaginaceae,3172116,Veronica verna
Viburnum lantana,Viburnum lantana L.,FALSE,Viburnum,lantana,,Magnoliopsida,Dipsacales,Adoxaceae,2888615,Viburnum lantana
Viburnum opulus,Viburnum opulus L.,FALSE,Viburnum,opulus,,Magnoliopsida,Dipsacales,Adoxaceae,2888605,Viburnum opulus
Viburnum tinus,Viburnum tinus L.,FALSE,Viburnum,tinus,,Magnoliopsida,Dipsacales,Adoxaceae,2888585,Viburnum tinus
Vicia altissima,Vicia altissima Desf.,FALSE,Vicia,altissima,,Magnoliopsida,Fabales,Fabaceae,2974980,Vicia altissima
Vicia amphicarpa,Vicia amphicarpa L.,FALSE,Vicia,amphicarpa,,Magnoliopsida,Fabales,Fabaceae,7709064,Lathyrus setifolius
Vicia angustifolia,Vicia angustifolia L.,FALSE,Vicia,angustifolia,,Magnoliopsida,Fabales,Fabaceae,2975037,Vicia sativa subsp. nigra
Vicia argentea,Vicia argentea Lapeyr.,TRUE,Vicia,argentea,,Magnoliopsida,Fabales,Fabaceae,2974893,Vicia argentea
Vicia articulata,Vicia articulata Hornem.,FALSE,Vicia,articulata,,Magnoliopsida,Fabales,Fabaceae,2975371,Vicia articulata
Vicia benghalensis,Vicia benghalensis L.,FALSE,Vicia,benghalensis,,Magnoliopsida,Fabales,Fabaceae,2975384,Vicia benghalensis
Vicia bifoliolata,Vicia bifoliolata J.J. Rodr.,TRUE,Vicia,bifoliolata,,Magnoliopsida,Fabales,Fabaceae,2974799,Vicia bifoliolata
Vicia bithynica,Vicia bithynica (L.) L.,FALSE,Vicia,bithynica,,Magnoliopsida,Fabales,Fabaceae,2975309,Vicia bithynica
Vicia cordata,Vicia cordata Hoppe,FALSE,Vicia,cordata,,Magnoliopsida,Fabales,Fabaceae,2975031,Vicia cordata
Vicia cracca,Vicia cracca L.,FALSE,Vicia,cracca,,Magnoliopsida,Fabales,Fabaceae,2975287,Vicia cracca
Vicia dasycarpa,Vicia dasycarpa Ten.,FALSE,Vicia,dasycarpa,,Magnoliopsida,Fabales,Fabaceae,2974922,Vicia villosa subsp. varia
Vicia disperma,Vicia disperma DC.,FALSE,Vicia,disperma,,Magnoliopsida,Fabales,Fabaceae,2974981,Vicia disperma
Vicia eriocarpa,Vicia eriocarpa (Hausskn.) Halácsy,FALSE,Vicia,eriocarpa,,Magnoliopsida,Fabales,Fabaceae,3973495,Vicia eriocarpa
Vicia glauca giennensis,Vicia glauca giennensis (Cuatrec.) Blanca & F. Valle,TRUE,Vicia,glauca,giennensis,Magnoliopsida,Fabales,Fabaceae,3973310,Vicia glauca
Vicia hirsuta,Vicia hirsuta (L.) Gray,FALSE,Vicia,hirsuta,,Magnoliopsida,Fabales,Fabaceae,2975328,Vicia hirsuta
Vicia hybrida,Vicia hybrida L.,FALSE,Vicia,hybrida,,Magnoliopsida,Fabales,Fabaceae,2975257,Vicia hybrida
Vicia incana,Vicia incana Gouan,FALSE,Vicia,incana,,Magnoliopsida,Fabales,Fabaceae,2975294,Vicia incana
Vicia lathyroides,Vicia lathyroides L.,FALSE,Vicia,lathyroides,,Magnoliopsida,Fabales,Fabaceae,2975076,Vicia lathyroides
Vicia leucantha,Vicia leucantha Biv.,FALSE,Vicia,leucantha,,Magnoliopsida,Fabales,Fabaceae,2974959,Vicia leucantha
Vicia loiseleurii,Vicia loiseleurii (M. Bieb.) Litv.,FALSE,Vicia,loiseleurii,,Magnoliopsida,Fabales,Fabaceae,2975446,Vicia loiseleurii
Vicia lutea cavanillesii,Vicia lutea cavanillesii (Mart. Mart.) Romero Zarco,FALSE,Vicia,lutea,cavanillesii,Magnoliopsida,Fabales,Fabaceae,2974758,Vicia lutea subsp. cavanillesii
Vicia lutea lutea,Vicia lutea lutea L.,FALSE,Vicia,lutea,lutea,Magnoliopsida,Fabales,Fabaceae,7068366,Vicia lutea
Vicia lutea vestita,Vicia lutea vestita (Boiss.) Rouy,FALSE,Vicia,lutea,vestita,Magnoliopsida,Fabales,Fabaceae,2974754,Vicia pallida
Vicia monantha calcarata,Vicia monantha calcarata (Desf.) Romero Zarco,FALSE,Vicia,monantha,calcarata,Magnoliopsida,Fabales,Fabaceae,7535252,Vicia monantha subsp. calcarata
Vicia monardi,Vicia monardi Boiss.,FALSE,Vicia,monardi,,Magnoliopsida,Fabales,Fabaceae,2975281,Vicia monardii
Vicia narbonensis,Vicia narbonensis L.,FALSE,Vicia,narbonensis,,Magnoliopsida,Fabales,Fabaceae,2975132,Vicia narbonensis
Vicia onobrychioides,Vicia onobrychioides L.,FALSE,Vicia,onobrychioides,,Magnoliopsida,Fabales,Fabaceae,2974863,Vicia onobrychioides
Vicia orobus,Vicia orobus DC.,FALSE,Vicia,orobus,,Magnoliopsida,Fabales,Fabaceae,2975152,Vicia orobus
Vicia pannonica,Vicia pannonica Crantz,FALSE,Vicia,pannonica,,Magnoliopsida,Fabales,Fabaceae,2974811,Vicia pannonica
Vicia parviflora,Vicia parviflora Cav.,FALSE,Vicia,parviflora,,Magnoliopsida,Fabales,Fabaceae,2974776,Vicia parviflora
Vicia peregrina,Vicia peregrina L.,FALSE,Vicia,peregrina,,Magnoliopsida,Fabales,Fabaceae,2975262,Vicia peregrina
Vicia pseudocracca,Vicia pseudocracca Bertol.,FALSE,Vicia,pseudocracca,,Magnoliopsida,Fabales,Fabaceae,2974930,Vicia villosa subsp. ambigua
Vicia pubescens,Vicia pubescens (DC.) Link,FALSE,Vicia,pubescens,,Magnoliopsida,Fabales,Fabaceae,2975128,Vicia pubescens
